date,close_b,volume_b,close_eth,volume_eth
2021-02-05,38144.30859375,58598066402,1718.65087890625,40108628454
2021-02-06,39266.01171875,71326033653,1677.8468017578125,39873420648
2021-02-07,38903.44140625,65500641143,1614.227783203125,39889440151
2021-02-08,46196.46484375,101467222687,1746.6168212890625,48012285956
2021-02-09,46481.10546875,91809846886,1768.0350341796875,44180727529
2021-02-10,44918.18359375,87301089896,1744.243408203125,41916084617
2021-02-11,47909.33203125,81388911810,1783.7979736328125,36021495262
2021-02-12,47504.8515625,76555041196,1843.5325927734373,37905036865
2021-02-13,47105.515625,70250456155,1814.10986328125,35359490535
2021-02-14,48717.2890625,71248675228,1805.0841064453125,31439114900
2021-02-15,47945.05859375,77069903166,1779.791015625,38955610883
2021-02-16,49199.87109375,77049582886,1781.0675048828125,34269369268
2021-02-17,52149.0078125,80820545404,1848.458251953125,35955412703
2021-02-18,51679.796875,52054723579,1937.44921875,28255902969
2021-02-19,55888.1328125,63495496918,1960.164794921875,26268814253
2021-02-20,56099.51953125,68145460026,1919.5340576171875,34696091102
2021-02-21,57539.9453125,51897585191,1935.60107421875,23626547717
2021-02-22,54207.3203125,92052420332,1781.992919921875,42409646036
2021-02-23,48824.42578125,106102492824,1570.2039794921875,52029864713
2021-02-24,49705.33203125,63695521388,1626.57568359375,31329000537
2021-02-25,47093.8515625,54506565949,1475.7037353515625,24481681873
2021-02-26,46339.76171875,350967941479,1446.03369140625,31435997881
2021-02-27,46188.453125,45910946382,1459.97314453125,20742103233
2021-02-28,45137.76953125,53443887451,1416.0489501953125,27637026080
2021-03-01,49631.2421875,53891300112,1564.7076416015625,24032838645
2021-03-02,48378.98828125,47530897720,1492.6087646484375,22523669722
2021-03-03,50538.2421875,53220811975,1575.8531494140625,22674780680
2021-03-04,48561.16796875,52343816680,1541.914306640625,22906118718
2021-03-05,48927.3046875,48625928883,1533.2750244140625,21067146937
2021-03-06,48912.3828125,34363564661,1654.7415771484375,22746262366
2021-03-07,51206.69140625,43137459378,1723.15380859375,23809935410
2021-03-08,52246.5234375,48597428048,1834.7279052734373,27630991158
2021-03-09,54824.1171875,50912227385,1868.048828125,23461244507
2021-03-10,56008.55078125,57295577614,1799.166259765625,25154173185
2021-03-11,57805.12109375,56772343595,1826.1949462890625,24013132909
2021-03-12,57332.08984375,55689944702,1772.1024169921875,22435821312
2021-03-13,61243.0859375,60669829814,1924.6854248046875,25014689475
2021-03-14,59302.31640625,43901225564,1854.5643310546875,19344589211
2021-03-15,55907.19921875,66419369890,1791.7022705078125,26244738810
2021-03-16,56804.90234375,59749798599,1806.9718017578125,23828509590
2021-03-17,58870.89453125,60258313191,1823.4493408203125,24512917348
2021-03-18,57858.921875,55746041000,1782.8551025390625,23263845504
2021-03-19,58346.65234375,49063873786,1817.6241455078125,21249297710
2021-03-20,58313.64453125,50361731222,1812.6346435546875,22677674970
2021-03-21,57523.421875,51943414539,1788.217041015625,22977404620
2021-03-22,54529.14453125,56521454974,1691.333984375,23599296129
2021-03-23,54738.9453125,56435023914,1678.650146484375,21998237965
2021-03-24,52774.265625,70567223787,1593.4134521484375,31228051473
2021-03-25,51704.16015625,67999812841,1595.3592529296875,29650328701
2021-03-26,55137.3125,56652197978,1702.842041015625,22548516548
2021-03-27,55973.51171875,47266542233,1716.49462890625,18102277710
2021-03-28,55950.74609375,47686580918,1691.35595703125,16599472938
2021-03-29,57750.19921875,57625587027,1819.6849365234373,22796570548
2021-03-30,58917.69140625,54414116432,1846.03369140625,22512781703
2021-03-31,58918.83203125,65520826225,1918.362060546875,30226902621
2021-04-01,59095.80859375,61669163792,1977.27685546875,30914259795
2021-04-02,59384.3125,58727860620,2143.2255859375,34862511022
2021-04-03,57603.890625,59641344484,2028.4224853515625,32011518871
2021-04-04,58758.5546875,50749662970,2093.122802734375,26006501902
2021-04-05,59057.87890625,60706272115,2107.88720703125,28889391170
2021-04-06,58192.359375,66058027988,2118.37890625,29222865881
2021-04-07,56048.9375,75645303584,1971.0772705078125,36116271935
2021-04-08,58323.953125,53053855641,2088.57373046875,25312956529
2021-04-09,58245.00390625,46655208546,2072.10888671875,19812472092
2021-04-10,59793.234375,58238470525,2135.942138671875,24986243611
2021-04-11,60204.96484375,46280252580,2157.656982421875,19692836132
2021-04-12,59893.453125,51828688519,2139.353271484375,21727936609
2021-04-13,63503.45703125,69983454362,2299.187744140625,29456642939
2021-04-14,63109.6953125,77451779687,2435.10498046875,35592822986
2021-04-15,63314.01171875,60954381579,2519.1162109375,32325606817
2021-04-16,61572.7890625,84293007468,2431.946533203125,36196928256
2021-04-17,60683.8203125,66138759198,2344.89501953125,32349808978
2021-04-18,56216.18359375,97468872758,2237.136962890625,50696368718
2021-04-19,55724.265625,65344865159,2166.188720703125,34060654971
2021-04-20,56473.03125,67849323955,2330.2109375,39433483315
2021-04-21,53906.08984375,54926612466,2364.751708984375,38899067643
2021-04-22,51762.2734375,74798630778,2403.53515625,53575904724
2021-04-23,51093.65234375,86668667320,2363.586181640625,55413933925
2021-04-24,50050.8671875,49014494781,2211.625732421875,31854226936
2021-04-25,49004.25390625,46117114240,2316.0595703125,31814355546
2021-04-26,54021.75390625,58284039825,2534.481689453125,35208325408
2021-04-27,55033.1171875,49448222757,2662.865234375,32275969215
2021-04-28,54824.703125,48000572955,2746.380126953125,34269031076
2021-04-29,53555.109375,46088929780,2756.876953125,32578127990
2021-04-30,57750.17578125,52395931985,2773.20703125,29777179889
2021-05-01,57828.05078125,42836427360,2945.892822265625,28726205272
2021-05-02,56631.078125,38177405335,2952.05615234375,28032013047
2021-05-03,57200.29296875,51713139031,3431.086181640625,49174290212
2021-05-04,53333.5390625,68564706967,3253.62939453125,62402045158
2021-05-05,57424.0078125,69241316747,3522.783203125,48334198383
2021-05-06,56396.515625,69523285106,3490.88037109375,44300394788
2021-05-07,57356.40234375,68434023376,3484.72900390625,39607240515
2021-05-08,58803.77734375,65382980634,3902.647705078125,50208491286
2021-05-09,58232.31640625,65906690347,3928.8447265625,50568290278
2021-05-10,55859.796875,71776546298,3952.2939453125,62691789007
2021-05-11,56704.57421875,61308396325,4168.701171875,52679737865
2021-05-12,49150.53515625,75215403907,3785.8486328125,69023382175
2021-05-13,49716.19140625,96721152926,3715.1484375,78398214539
2021-05-14,49880.53515625,55737497453,4079.057373046875,48174271215
2021-05-15,46760.1875,59161047474,3638.1220703125,42422321751
2021-05-16,46456.05859375,64047871555,3587.506103515625,47359478734
2021-05-17,43537.51171875,74903638450,3282.397705078125,54061732774
2021-05-18,42909.40234375,56187365084,3380.070068359375,40416525218
2021-05-19,37002.44140625,126358098747,2460.67919921875,84482912776
2021-05-20,40782.73828125,88281943359,2784.294189453125,67610826680
2021-05-21,37304.69140625,82051616861,2430.621337890625,53774070802
2021-05-22,37536.6328125,57377273240,2295.70556640625,42089937660
2021-05-23,34770.58203125,78469274361,2109.579833984375,56005721977
2021-05-24,38705.98046875,67359584098,2643.591064453125,53697121740
2021-05-25,38402.22265625,56211915803,2706.62890625,49558333256
2021-05-26,39294.19921875,51346735160,2888.69873046875,42499766020
2021-05-27,38436.96875,43210968721,2736.488525390625,33373635283
2021-05-28,35697.60546875,55200191952,2419.90625,39999114805
2021-05-29,34616.06640625,45231013335,2279.51416015625,33773720220
2021-05-30,35678.12890625,31646080921,2390.305419921875,25876619428
2021-05-31,37332.85546875,39009847639,2714.9453125,31007383150
2021-06-01,36684.92578125,34639423297,2633.518310546875,27363223090
2021-06-02,37575.1796875,33070867190,2706.125,27723267359
2021-06-03,39208.765625,35460750427,2855.12646484375,30038207402
2021-06-04,36894.40625,41831090187,2688.195068359375,34173841611
2021-06-05,35551.95703125,35959473399,2630.576904296875,30496672724
2021-06-06,35862.37890625,28913440585,2715.0927734375,25311639414
2021-06-07,33560.70703125,33683936663,2590.26318359375,30600111277
2021-06-08,33472.6328125,49902050442,2517.438720703125,41909736778
2021-06-09,37345.12109375,53972919008,2608.26708984375,36075832186
2021-06-10,36702.59765625,43576032854,2471.5185546875,28753626390
2021-06-11,37334.3984375,38699736985,2353.768798828125,24832564195
2021-06-12,35552.515625,37924228550,2372.484375,25724364410
2021-06-13,39097.859375,40669112838,2508.3916015625,27092945370
2021-06-14,40218.4765625,43148914673,2537.89111328125,26964576331
2021-06-15,40406.26953125,46420149185,2610.936767578125,29005279219
2021-06-16,38347.0625,39211635100,2367.66357421875,24101926180
2021-06-17,38053.50390625,37096670047,2372.001953125,21871633186
2021-06-18,35787.24609375,36200887275,2231.733154296875,22752818388
2021-06-19,35615.87109375,31207279719,2178.4990234375,18765854896
2021-06-20,35698.296875,36664034054,2246.364501953125,22535930423
2021-06-21,31676.693359375,52809038594,1888.447509765625,33745173825
2021-06-22,32505.66015625,58964353058,1874.9500732421875,35547251725
2021-06-23,33723.02734375,46317108925,1989.736328125,28408659206
2021-06-24,34662.4375,33123368116,1988.456298828125,20272845769
2021-06-25,31637.779296875,40230904226,1813.21728515625,22774334998
2021-06-26,32186.27734375,38585385521,1829.2392578125,20637542361
2021-06-27,34649.64453125,35511640894,1978.8946533203125,19885474742
2021-06-28,34434.3359375,33892523752,2079.657470703125,25514602841
2021-06-29,35867.77734375,37901460044,2160.768310546875,24815124419
2021-06-30,35040.8359375,34059036099,2274.547607421875,25828056268
2021-07-01,33572.1171875,37838957079,2113.60546875,29061701793
2021-07-02,33897.046875,38728974942,2150.040283203125,31796212554
2021-07-03,34668.546875,24383958643,2226.1142578125,17433361641
2021-07-04,35287.78125,24924307911,2321.72412109375,18787107473
2021-07-05,33746.00390625,26721554282,2198.58251953125,20103794829
2021-07-06,34235.1953125,26501259870,2324.679443359375,20891861314
2021-07-07,33855.328125,24796027477,2315.161865234375,22398345285
2021-07-08,32877.37109375,29910396946,2120.0263671875,23188123689
2021-07-09,33798.01171875,27436021028,2146.6923828125,23029574602
2021-07-10,33520.51953125,22971873468,2111.403564453125,17581542471
2021-07-11,34240.1875,20108729370,2139.664794921875,14705386138
2021-07-12,33155.84765625,24321499537,2036.7210693359373,17768129077
2021-07-13,32702.025390625,19120856669,1940.083984375,16621628658
2021-07-14,32822.34765625,21376531210,1994.331298828125,17342819679
2021-07-15,31780.73046875,21300524237,1911.1756591796875,15688092552
2021-07-16,31421.5390625,23699476918,1880.3829345703125,14884569147
2021-07-17,31533.068359375,18895018942,1898.8251953125,13364282076
2021-07-18,31796.810546875,18787986667,1895.5521240234373,13791868728
2021-07-19,30817.83203125,20434789545,1817.296630859375,14157735481
2021-07-20,29807.34765625,23148267245,1787.5107421875,17368597636
2021-07-21,32110.693359375,28203024559,1990.9708251953125,21253359756
2021-07-22,32313.10546875,19555230518,2025.2027587890625,17495480331
2021-07-23,33581.55078125,22552046192,2124.776611328125,16200392492
2021-07-24,34292.4453125,21664706865,2189.21875,16057446601
2021-07-25,35350.1875,20856685287,2191.373779296875,14566483636
2021-07-26,37337.53515625,51022126212,2233.36669921875,29614324233
2021-07-27,39406.94140625,35097370560,2298.33349609375,23067480378
2021-07-28,39995.90625,38702404695,2296.54541015625,18991302378
2021-07-29,40008.421875,27167146027,2380.956787109375,16313373113
2021-07-30,42235.546875,33072782960,2466.96142578125,20212848934
2021-07-31,41626.1953125,25802845343,2536.2099609375,18001710283
2021-08-01,39974.89453125,26688438115,2561.85205078125,22697987055
2021-08-02,39201.9453125,25595265436,2610.1533203125,22162754104
2021-08-03,38152.98046875,26189830450,2502.349609375,22696753413
2021-08-04,39747.50390625,25372562724,2724.619873046875,25038698173
2021-08-05,40869.5546875,35185031017,2827.328857421875,31057928075
2021-08-06,42816.5,38226483046,2890.941650390625,26528577879
2021-08-07,44555.80078125,40030862141,3157.23876953125,33081467129
2021-08-08,43798.1171875,36302664750,3013.732666015625,28433638008
2021-08-09,46365.40234375,38734079049,3167.856201171875,31983260936
2021-08-10,45585.03125,33546019517,3141.691162109375,27605221710
2021-08-11,45593.63671875,34319709073,3164.2451171875,26729035052
2021-08-12,44428.2890625,33723620826,3043.414306640625,25403699845
2021-08-13,47793.3203125,31744259539,3322.211669921875,23868866254
2021-08-14,47096.9453125,31211354442,3265.443359375,19860862133
2021-08-15,47047.00390625,30988958446,3310.504150390625,22166205051
2021-08-16,46004.484375,32776876610,3156.509521484375,23080039949
2021-08-17,44695.359375,33451362600,3014.845947265625,25509056745
2021-08-18,44801.1875,32194123075,3020.08984375,21539248425
2021-08-19,46717.578125,37204312299,3182.7021484375,19546290360
2021-08-20,49339.17578125,34706867452,3286.935302734375,20885619828
2021-08-21,48905.4921875,40585205312,3226.083984375,18113977628
2021-08-22,49321.65234375,25370975378,3242.115478515625,15983278460
2021-08-23,49546.1484375,34305053719,3319.25732421875,20511110509
2021-08-24,47706.1171875,35361168834,3172.456298828125,20131028906
2021-08-25,48960.7890625,32646349931,3224.915283203125,18902728235
2021-08-26,46942.21875,32666549568,3100.325439453125,17405668117
2021-08-27,49058.66796875,34511076995,3270.600830078125,18489602004
2021-08-28,48902.40234375,28568103401,3244.4033203125,13709633698
2021-08-29,48829.83203125,25889650240,3227.002685546875,13296586731
2021-08-30,47054.984375,31847007016,3224.374267578125,19306924485
2021-08-31,47166.6875,34730363427,3433.732666015625,27280502987
2021-09-01,48847.02734375,39139399125,3834.828125,30070890104
2021-09-02,49327.72265625,39508070319,3790.989990234375,24387397330
2021-09-03,50025.375,43206179619,3940.61474609375,26207765094
2021-09-04,49944.625,37471327794,3887.828369140625,20806963328
2021-09-05,51753.41015625,30322676319,3952.133544921875,18371468576
2021-09-06,52633.53515625,38884105426,3928.37939453125,18674691198
2021-09-07,46811.12890625,65210059683,3426.394287109375,39131346397
2021-09-08,46091.390625,49007762488,3497.315185546875,31738430771
2021-09-09,46391.421875,38672657013,3427.340087890625,24118055831
2021-09-10,44883.91015625,39154666597,3211.505859375,22355974097
2021-09-11,45201.45703125,34499835245,3270.278076171875,18627122934
2021-09-12,46063.26953125,27881980161,3410.134521484375,16810411424
2021-09-13,44963.07421875,40969943253,3285.51171875,22721552948
2021-09-14,47092.4921875,38652152880,3429.169677734375,19125420848
2021-09-15,48176.34765625,30484496466,3615.28271484375,17548551804
2021-09-16,47783.359375,31764293754,3571.294921875,20093903064
2021-09-17,47267.51953125,28727713711,3398.538818359375,17722363229
2021-09-18,48278.36328125,28575630451,3432.018310546875,15995220233
2021-09-19,47260.21875,26967722648,3329.447998046875,14257609743
2021-09-20,42843.80078125,43909845642,2958.993408203125,27371684581
2021-09-21,40693.67578125,48701090088,2764.43115234375,30405062665
2021-09-22,43574.5078125,38139709246,3077.867919921875,23742102645
2021-09-23,44895.09765625,34244064430,3155.523681640625,18516291047
2021-09-24,42839.75,42839345714,2931.669189453125,25595422789
2021-09-25,42716.59375,31604717236,2925.565673828125,18932786754
2021-09-26,43208.5390625,30661222077,3062.265380859375,21172766310
2021-09-27,42235.73046875,30980029059,2934.138916015625,19164053681
2021-09-28,41034.54296875,30214940550,2807.296630859375,16895079070
2021-09-29,41564.36328125,30602359905,2853.143310546875,15763456158
2021-09-30,43790.89453125,31141681925,3001.678955078125,17661065099
2021-10-01,48116.94140625,42850641582,3307.51611328125,22307625573
2021-10-02,47711.48828125,30614346492,3391.6943359375,19202671704
2021-10-03,48199.953125,26638115879,3418.358642578125,15516566862
2021-10-04,49112.90234375,33383173002,3380.089111328125,17747154101
2021-10-05,51514.8125,35873904236,3518.5185546875,16632591670
2021-10-06,55361.44921875,49034730168,3580.56201171875,21855226591
2021-10-07,53805.984375,36807860413,3587.974853515625,19090322927
2021-10-08,53967.84765625,34800873924,3563.75927734375,16222029488
2021-10-09,54968.22265625,32491211414,3575.716796875,12707036942
2021-10-10,54771.578125,39527792364,3425.852783203125,16171746693
2021-10-11,57484.7890625,42637331698,3545.35400390625,18579189588
2021-10-12,56041.05859375,41083758949,3492.5732421875,18109578443
2021-10-13,57401.09765625,41684252783,3606.20166015625,16211275589
2021-10-14,57321.5234375,36615791366,3786.01416015625,19443499909
2021-10-15,61593.94921875,51780081801,3862.634765625,20966841512
2021-10-16,60892.1796875,34250964237,3830.382080078125,16578095629
2021-10-17,61553.6171875,29032367511,3847.1044921875,15908090346
2021-10-18,62026.078125,38055562075,3748.76025390625,17386204158
2021-10-19,64261.9921875,40471196346,3877.65087890625,15998757133
2021-10-20,65992.8359375,40788955582,4155.9921875,20338319988
2021-10-21,62210.171875,45908121370,4054.32275390625,28220661820
2021-10-22,60692.265625,38434082775,3970.181884765625,19432937968
2021-10-23,61393.6171875,26882546034,4171.66357421875,14781537792
2021-10-24,60930.8359375,27316183882,4087.903076171875,14978083638
2021-10-25,63039.82421875,31064911614,4217.876953125,15995727040
2021-10-26,60363.79296875,34878965587,4131.10205078125,17157714562
2021-10-27,58482.38671875,43657076893,3930.25732421875,26219530404
2021-10-28,60622.13671875,45257083247,4287.31884765625,25958154575
2021-10-29,62227.96484375,36856881767,4414.74658203125,22967641914
2021-10-30,61888.83203125,32157938616,4325.650390625,14615490626
2021-10-31,61318.95703125,32241199927,4288.07421875,17498160238
2021-11-01,61004.40625,36150572843,4324.626953125,17985288261
2021-11-02,63226.40234375,37746665647,4584.798828125,20794448222
2021-11-03,62970.046875,36124731509,4607.19384765625,21220463155
2021-11-04,61452.23046875,32615846901,4537.32421875,18415244464
2021-11-05,61125.67578125,30605102446,4486.2431640625,15086003586
2021-11-06,61527.48046875,29094934221,4521.5810546875,14429076700
2021-11-07,63326.98828125,24726754302,4620.5546875,13541376033
2021-11-08,67566.828125,41125608330,4812.08740234375,19290896267
2021-11-09,66971.828125,42357991721,4735.06884765625,20834172627
2021-11-10,64995.23046875,48730828378,4636.17431640625,22748160545
2021-11-11,64949.9609375,35880633236,4730.38427734375,17933201129
2021-11-12,64155.94140625,36084893887,4667.115234375,18316060208
2021-11-13,64469.52734375,30474228777,4651.46044921875,14457436261
2021-11-14,65466.83984375,25122092191,4626.35888671875,12172962219
2021-11-15,63557.87109375,30558763548,4557.50390625,16275851299
2021-11-16,60161.24609375,46844335592,4216.365234375,27417502801
2021-11-17,60368.01171875,39178392930,4287.59375,22183461850
2021-11-18,56942.13671875,41388338699,4000.65087890625,21383250893
2021-11-19,58119.578125,38702407772,4298.306640625,20626269711
2021-11-20,59697.1953125,30624264863,4409.93115234375,15448261277
2021-11-21,58730.4765625,26123447605,4269.73291015625,14094831413
2021-11-22,56289.2890625,35036121783,4088.457763671875,19752218877
2021-11-23,57569.07421875,37485803899,4340.763671875,22133497059
2021-11-24,56280.42578125,36635566789,4239.9814453125,21838037128
2021-11-25,57274.6796875,34284016248,4274.7431640625,18705358318
2021-11-26,53569.765625,41810748221,4030.908935546875,26281795488
2021-11-27,54815.078125,30560857714,4096.912109375,16515693874
2021-11-28,57248.45703125,28116886357,4294.45361328125,15953126340
2021-11-29,57806.56640625,32370840356,4445.10498046875,19086475837
2021-11-30,57005.42578125,36708594618,4631.47900390625,28626354111
2021-12-01,57229.828125,36858195307,4586.990234375,27634826695
2021-12-02,56477.81640625,32379968686,4511.30224609375,21502671027
2021-12-03,53598.24609375,39789134215,4220.7060546875,25879591528
2021-12-04,49200.703125,61385677469,4119.58740234375,38478999182
2021-12-05,49368.84765625,37198201161,4198.32275390625,25533062707
2021-12-06,50582.625,37707308001,4358.7373046875,28229518513
2021-12-07,50700.0859375,33676814852,4315.0615234375,22366213354
2021-12-08,50504.796875,28479699446,4439.35791015625,18704315119
2021-12-09,47672.12109375,29603577251,4119.81591796875,22296131874
2021-12-10,47243.3046875,30966005122,3908.49609375,28014595631
2021-12-11,49362.5078125,25775869261,4084.452392578125,19131502454
2021-12-12,50098.3359375,21939223599,4134.453125,14057603914
2021-12-13,46737.48046875,32166727776,3784.226806640625,23999841386
2021-12-14,46612.6328125,34638619079,3745.4404296875,23836759957
2021-12-15,48896.72265625,36541828520,4018.388671875,26411188833
2021-12-16,47665.42578125,27268150947,3962.4697265625,19825531254
2021-12-17,46202.14453125,32902725329,3879.486572265625,23143541098
2021-12-18,46848.77734375,26098292690,3960.860107421875,19530895889
2021-12-19,46707.015625,25154053861,3922.592529296875,16167785597
2021-12-20,46880.27734375,30961902129,3933.844482421875,21589690675
2021-12-21,48936.61328125,27055803928,4020.260009765625,16388555198
2021-12-22,48628.51171875,24447979559,3982.099609375,13921756199
2021-12-23,50784.5390625,28223878108,4108.015625,18007273742
2021-12-24,50822.1953125,24367912228,4047.98291015625,12769090623
2021-12-25,50429.859375,19030650914,4093.281005859375,10894785525
2021-12-26,50809.515625,20964372926,4067.328125,11197244172
2021-12-27,50640.41796875,24324345758,4037.547607421875,11424360002
2021-12-28,47588.85546875,33430376883,3800.89306640625,17299472803
2021-12-29,46444.7109375,30049226299,3628.53173828125,15722555672
2021-12-30,47178.125,26686491018,3713.85205078125,12925377999
2021-12-31,46306.4453125,36974172400,3682.6328125,14157285268
2022-01-01,47686.8125,24582667004,3769.697021484375,9776191466
2022-01-02,47345.21875,27951569547,3829.56494140625,9881471548
2022-01-03,46458.1171875,33071628362,3761.38037109375,12080777893
2022-01-04,45897.57421875,42494677905,3794.056640625,14030925983
2022-01-05,43569.00390625,36851084859,3550.386962890625,18061338502
2022-01-06,43160.9296875,30208048289,3418.408203125,24293791313
2022-01-07,41557.90234375,84196607520,3193.21044921875,24494179209
2022-01-08,41733.94140625,28066355845,3091.97265625,16037732700
2022-01-09,41911.6015625,21294384372,3157.75146484375,12334683863
2022-01-10,41821.26171875,32104232331,3083.097900390625,19535744145
2022-01-11,42735.85546875,26327648900,3238.111572265625,15211447193
2022-01-12,43949.1015625,33499938689,3372.25830078125,16662871689
2022-01-13,42591.5703125,47691135082,3248.28857421875,15294466275
2022-01-14,43099.69921875,23577403399,3310.00146484375,13562957230
2022-01-15,43177.3984375,18371348298,3330.53076171875,9619999078
2022-01-16,43113.87890625,17902097845,3350.921875,9505934874
2022-01-17,42250.55078125,21690904261,3212.304931640625,12344309617
2022-01-18,42375.6328125,22417209227,3164.025146484375,13024154091
2022-01-19,41744.328125,23091543258,3095.825927734375,13187424144
2022-01-20,40680.41796875,20382033940,3001.1201171875,10645922764
2022-01-21,36457.31640625,43011992031,2557.931640625,26796291874
2022-01-22,35030.25,39714385405,2405.18115234375,27369692036
2022-01-23,36276.8046875,26017975951,2535.0390625,16481489511
2022-01-24,36654.328125,41856658597,2440.352294921875,28220804648
2022-01-25,36954.00390625,26428189594,2455.93505859375,16179776932
2022-01-26,36852.12109375,31324598034,2468.0302734375,21229909340
2022-01-27,37138.234375,25041426629,2423.001220703125,16126522783
2022-01-28,37784.33203125,22238830523,2547.092041015625,14666227351
2022-01-29,38138.1796875,17194183075,2597.084716796875,11172062661
2022-01-30,37917.6015625,14643548444,2603.466552734375,9501221177
2022-01-31,38483.125,20734730465,2688.27880859375,13778234614
2022-02-01,38743.2734375,20288500328,2792.1171875,13194846235
2022-02-02,36952.984375,19155189416,2682.85400390625,13876301217
2022-02-03,37154.6015625,18591534769,2679.16259765625,12755505065
2022-02-04,41500.875,29412210792,2983.5869140625,18987223729
2022-02-05,41441.1640625,19652846215,3014.648193359375,13102093957
2022-02-06,42412.43359375,16142097334,3057.47607421875,9466018022
2022-02-07,43840.28515625,28641855926,3142.470703125,15197063785
2022-02-08,44118.4453125,33079398868,3122.608642578125,17136080906
2022-02-09,44338.796875,23245887300,3239.45703125,13951308490
2022-02-10,43565.11328125,32142048537,3077.482177734375,18629485080
2022-02-11,42407.9375,26954925781,2927.383544921875,16043881065
2022-02-12,42244.46875,18152390304,2917.36279296875,11254355757
2022-02-13,42197.515625,14741589015,2883.46337890625,9054963563
2022-02-14,42586.91796875,20827783012,2933.47900390625,12164552172
2022-02-15,44575.203125,22721659051,3179.877197265625,13921257873
2022-02-16,43961.859375,19792547657,3127.830078125,12352406833
2022-02-17,40538.01171875,26246662813,2881.48193359375,15860206214
2022-02-18,40030.9765625,23310007704,2785.7275390625,15748173433
2022-02-19,40122.15625,13736557863,2763.701171875,9774183169
2022-02-20,38431.37890625,18340576452,2628.6484375,11641437834
2022-02-21,37075.28125,29280402798,2573.816162109375,18646392740
2022-02-22,38286.02734375,25493150450,2639.29931640625,16360200507
2022-02-23,37296.5703125,21849073843,2590.359619140625,13382637240
2022-02-24,38332.609375,46383802093,2598.067138671875,29312342666
2022-02-25,39214.21875,26545599159,2764.53564453125,17208902048
2022-02-26,39105.1484375,17467554129,2781.11181640625,11724648351
2022-02-27,37709.78515625,23450127612,2621.8017578125,16150857254
2022-02-28,43193.234375,35690014104,2919.201171875,19266124733
2022-03-01,44354.63671875,32479047645,2972.485107421875,18757425786
2022-03-02,43924.1171875,29183112630,2950.118408203125,16636517503
2022-03-03,42451.7890625,24967782593,2834.468994140625,13091199728
2022-03-04,39137.60546875,28516271427,2617.156005859375,14496939024
2022-03-05,39400.5859375,16975917450,2664.8310546875,8072368396
2022-03-06,38419.984375,19745229902,2555.037353515625,8872976607
2022-03-07,38062.0390625,28546143503,2497.771240234375,14594098731
2022-03-08,38737.26953125,25776583476,2576.74755859375,13922922903
2022-03-09,41982.92578125,32284121034,2729.783447265625,14173665398
2022-03-10,39437.4609375,31078064711,2608.048583984375,13292477213
2022-03-11,38794.97265625,26364890465,2559.56298828125,12382419582
2022-03-12,38904.01171875,14616450657,2574.754150390625,6532996574
2022-03-13,37849.6640625,17300745310,2518.944580078125,8632000379
2022-03-14,39666.75390625,24322159070,2590.696044921875,11244398839
2022-03-15,39338.78515625,23934000868,2620.149658203125,12861105614
2022-03-16,41143.9296875,39616916192,2772.0556640625,17915109769
2022-03-17,40951.37890625,22009601093,2814.8544921875,12685265194
2022-03-18,41801.15625,34421564942,2945.343017578125,15830879093
2022-03-19,42190.65234375,19664853187,2946.257080078125,11576463120
2022-03-20,41247.82421875,20127946682,2860.459228515625,12684727326
2022-03-21,41077.99609375,24615543271,2897.9765625,15206116098
2022-03-22,42358.80859375,32004652376,2973.131103515625,16830539230
2022-03-23,42892.95703125,25242943069,3031.067138671875,16008767658
2022-03-24,43960.93359375,31042992291,3108.06201171875,18070503166
2022-03-25,44348.73046875,30574413034,3106.67138671875,17030503831
2022-03-26,44500.828125,16950455995,3143.178955078125,8876420740
2022-03-27,46820.4921875,28160889722,3291.57763671875,13431866834
2022-03-28,47128.00390625,36362175703,3336.634521484375,20620450770
2022-03-29,47465.73046875,31397059069,3401.98779296875,19533323636
2022-03-30,47062.6640625,29333883962,3385.157958984375,15302506131
2022-03-31,45538.67578125,33327427106,3281.642822265625,17685495686
2022-04-01,46281.64453125,38162644287,3449.55224609375,20982988937
2022-04-02,45868.94921875,29336594194,3445.059326171875,23571556215
2022-04-03,46453.56640625,25414397610,3522.83349609375,15333808649
2022-04-04,46622.67578125,32499785455,3521.2412109375,18209969743
2022-04-05,45555.9921875,29640604055,3411.79248046875,16681503199
2022-04-06,43206.73828125,39393395788,3171.69189453125,25632563639
2022-04-07,43503.84765625,26101973106,3233.274658203125,16745496605
2022-04-08,42287.6640625,27215995394,3192.073974609375,17557050669
2022-04-09,42782.13671875,16050772496,3261.916259765625,9908112156
2022-04-10,42207.671875,17654475582,3211.866943359375,10427054790
2022-04-11,39521.90234375,33949912166,2981.05224609375,21891804831
2022-04-12,40127.18359375,30991500854,3030.37646484375,20235707410
2022-04-13,41166.73046875,27691105228,3118.34423828125,16088473629
2022-04-14,39935.515625,24342001973,3019.909423828125,15821419931
2022-04-15,40553.46484375,21756855753,3040.91650390625,11256651536
2022-04-16,40424.484375,16833150693,3062.310302734375,8766710365
2022-04-17,39716.953125,19087633042,2993.4033203125,10463091281
2022-04-18,40826.21484375,33705182072,3057.606689453125,18629381299
2022-04-19,41502.75,25303206547,3104.1064453125,14156035096
2022-04-20,41374.37890625,27819532341,3077.745849609375,15547362265
2022-04-21,40527.36328125,35372786395,2987.480712890625,20783591093
